name,arrondissement,address,url,latitude,longitude,lambert93_x,lambert93_y
Au p'tit Snack,6,"Au p'tit Snack, 21 Rue Saint André des Arts - 75006 Paris 06",https://www.kebab-frites.com/kebab/au-ptit-snack-paris-06.html,48.853253,2.342659,651765.890,6861668.889
Le Savoureux Chaptal,17,"Le Savoureux Chaptal, 74 Boulevard des Batignolles - 75017 Paris 17",https://www.kebab-frites.com/kebab/le-savoureux-chaptal-paris-17.html,48.882176,2.319784,650115.122,6864899.111
Quart Diner,17,"Quart Diner, 77 Rue Cardinet - 75017 Paris 17",https://www.kebab-frites.com/kebab/quart-diner-paris-17.html,48.884274,2.309084,649332.479,6865139.208
Le Gyros,5,"Le Gyros, 3 rue de la Harpe - 75005 Paris 05",https://www.kebab-frites.com/kebab/le-gyros-paris-05.html,48.852973,2.34471,651916.125,6861636.504
Alésia Food,14,"Alésia Food, 223 rue d'Alésia - 75014 Paris 14",https://www.kebab-frites.com/kebab/alesia-food-paris-14.html,48.8289266,2.3293153,650763.809,6858972.283
Istanbul Gourmand,19,"Istanbul Gourmand, 206 Avenue Jean Jaures - 75019 Paris 19",https://www.kebab-frites.com/kebab/istanbul-gourmand-paris-19.html,48.888494,2.392634,655463.002,6865558.080
House Food,15,"House Food, 76 rue de la procession - 75015 Paris 15",https://www.kebab-frites.com/kebab/house-food-paris-15.html,48.836025,2.310558,649393.728,6859773.402
Chez Les 4 Frères Bedri,10,"Chez Les 4 Frères Bedri, 38 Rue Louis Blanc - 75010 Paris 10",https://www.kebab-frites.com/kebab/chez-les-4-freres-bedri-paris-10.html,48.88153,2.364614,653402.160,6864799.892
La Grèce,13,"La Grèce, 3 Place Vénétie - 75013 Paris 13",https://www.kebab-frites.com/kebab/la-grece-paris-13.html,48.821735,2.364171,653316.134,6858151.492
Stella Pizza,15,"Stella Pizza, 90 Rue Des Entrepreneurs - 75015 Paris 15",https://www.kebab-frites.com/kebab/stella-pizza-paris-15.html,48.8441,2.291753,648021.497,6860683.469
Orient Express 2,2,"Orient Express 2, rue des Petits Carreaux - 75002 Paris 02",https://www.kebab-frites.com/kebab/orient-express-2-paris-02.html,48.866394,2.347272,652116.451,6863127.249
Restaurant Antalya,12,"Restaurant Antalya, 284 Rue de Charenton - 75012 Paris 12",https://www.kebab-frites.com/kebab/restaurant-antalya-paris-12.html,48.836242,2.391906,655364.876,6859748.471
Good Time,13,"Good Time, 81 rue Tolbiac - 75013 Paris 13",https://www.kebab-frites.com/kebab/good-time-paris-13.html,48.8270857,2.3677812,653585.960,6858744.299
O'Delice,13,"O'Delice, 32 rue Regnault - 75013 Paris 13",https://www.kebab-frites.com/kebab/odelice-paris-13.html,48.82458,2.376571,654229.046,6858460.563
Good Time,13,"Good Time, 32 Rue de Tolbiac - 75013 Paris 13",https://www.kebab-frites.com/kebab/good-time-paris-13-1.html,48.828644,2.372999,653970.390,6858914.510
Restaurant Paristanbul,18,113 Avenue de Saint Ouen - 75018 Paris 18,https://www.kebab-frites.com/kebab/restaurant-paristanbul-paris-18.html,48.8971971,2.3288345,650793.038,6866563.693
France Gourmet,13,"France Gourmet, 195 rue de Tolbiac - 75013 Paris 13",https://www.kebab-frites.com/kebab/france-gourmet-paris-13.html,48.825687,2.34988,652270.501,6858599.451
Chez Yanina,9,"Chez Yanina, 17 Rue du Faubourg Montmartre - 75009 Paris 09",https://www.kebab-frites.com/kebab/chez-yanina-paris-09.html,48.872672,2.343028,651810.931,6863827.897
Délices aux mille et une epices,11,"Délices aux mille et une epices, 63 rue jean pierre timbaud - 75011 Paris 11",https://www.kebab-frites.com/kebab/delices-aux-mille-et-une-epices-paris-11.html,48.867215,2.375355,654177.274,6863201.874
Midi express,13,"Midi express, 225 rue de tolbiac - 75013 Paris 13",https://www.kebab-frites.com/kebab/midi-express-paris-13.html,48.825776,2.345597,651956.148,6858611.944
Sandwicherie du Parc,13,"Sandwicherie du Parc, Rue de l'amiral Mouchez - 75013 Paris 13",https://www.kebab-frites.com/kebab/sandwicherie-du-parc-paris-13.html,48.8256029,2.3415131,651656.169,6858595.190
La paix,14,"La paix, 14 rue d'odessa - 75014 Paris 14",https://www.kebab-frites.com/kebab/la-paix-paris-14.html,48.8423205,2.3244125,650416.637,6860464.604
Rapido Legendre,17,"Rapido Legendre, 58 rue Legendre - 75017 Paris 17",https://www.kebab-frites.com/kebab/rapido-legendre-paris-17.html,48.8851577,2.3160928,649847.300,6865232.995
Doner king,16,"Doner king, 54 avenue mozart - 75016 Paris 16",https://www.kebab-frites.com/kebab/doner-king-paris-16.html,48.855015,2.269519,646401.009,6861911.968
Tubigo Sandwich,2,"Tubigo Sandwich, 27 rue de turbigo - 75002 Paris 02",https://www.kebab-frites.com/kebab/tubigo-sandwich-paris-02.html,48.864329,2.350634,652361.191,6862895.603
Chez Salem - Boulangerie Sandwich,18,"Chez Salem - Boulangerie Sandwich, 20 boulevard de clichy - 75018 Paris 18",https://www.kebab-frites.com/kebab/chez-salem-boulangerie-sandwich-paris-18.html,48.882546,2.337679,651427.799,6864929.096
Pitzman,4,"Pitzman, 8 rue Pavée - 75004 Paris 04",https://www.kebab-frites.com/kebab/pitzman-paris-04.html,48.855916,2.360413,653071.005,6861954.292
Biss halal,20,"Biss halal, 63 rue planchat - 75020 Paris 20",https://www.kebab-frites.com/kebab/biss-halal-paris-20.html,48.856412,2.396048,655686.054,6861988.855
Feyrouz,15,"Feyrouz, 8 rue de Lourmel - 75015 Paris 15",https://www.kebab-frites.com/kebab/feyrouz-paris-15.html,48.850166,2.291828,648033.050,6861357.895
Restaurant Tuna,10,"Restaurant Tuna, 171 Boulevard de la Villette - 75010 Paris 10",https://www.kebab-frites.com/kebab/restaurant-tuna-paris-10.html,48.884146,2.365019,653434.201,6865090.536
Al Baraka,19,"Al Baraka, 76 avenue Jean Jaurès - 75019 Paris 19",https://www.kebab-frites.com/kebab/al-baraka-paris-19.html,48.884646,2.37793,654381.436,6865138.597
Restaurant Bircan,10,"Restaurant Bircan, 160 rue du faubourg Saint-Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/restaurant-bircan-paris-10.html,48.878974,2.357054,652845.424,6864520.168
Le Titanic II,5,"Le Titanic II, 6 boulevard St Marcel - 75005 Paris 05",https://www.kebab-frites.com/kebab/le-titanic-ii-paris-05.html,48.839944,2.361104,653107.336,6860177.947
Filakia,2,"Filakia, 9 rue Mandar - 75002 Paris 02",https://www.kebab-frites.com/kebab/filakia-paris-02.html,48.865657,2.345548,651989.304,6863046.347
Sud Food,13,"Sud Food, 69 Avenue des Gobelins - 75013 Paris 13",https://www.kebab-frites.com/kebab/sud-food-paris-13.html,48.833665,2.354341,652605.258,6859483.827
La Baraka,12,"La Baraka, 176 Rue du Faubourg Saint-Antoine - 75012 Paris 12",https://www.kebab-frites.com/kebab/la-baraka-paris-12.html,48.85021,2.382403,654679.501,6861306.990
Mezzo Mezze,9,"Mezzo Mezze, 85 rue lafayette - 75009 Paris 09",https://www.kebab-frites.com/kebab/mezzo-mezze-paris-09.html,48.877064,2.348057,652183.833,6864313.199
Istambul grill,5,"Istambul grill, 98 rue monge - 75005 Paris 05",https://www.kebab-frites.com/kebab/istambul-grill-paris-05.html,48.840658,2.351466,652400.609,6860263.103
Urfa Kebab,18,"Urfa Kebab, 11 Boulevard Ornano - 75018 Paris 18",https://www.kebab-frites.com/kebab/urfa-kebab-paris-18.html,48.892504,2.348676,652243.394,6866029.661
Maison du Gyros,5,"Maison du Gyros, 26 rue Saint-Séverin - 75005 Paris 05",https://www.kebab-frites.com/kebab/maison-du-gyros-paris-05-1.html,48.852503,2.34508,651942.841,6861584.019
Planet Food,15,"Planet Food, 108 rue de la Convention - 75015 Paris 15",https://www.kebab-frites.com/kebab/planet-food-paris-15.html,48.841156,2.287521,647707.964,6860358.922
Chez Rayan,9,"Chez Rayan, 36 Rue Pierre Semard - 75009 Paris 09",https://www.kebab-frites.com/kebab/chez-rayan-paris-09.html,48.879103,2.348512,652219.074,6864539.647
Alto,10,"Alto, 223 rue Saint Maur - 75010 Paris 10",https://www.kebab-frites.com/kebab/alto-paris-10.html,48.873431,2.370471,653824.511,6863895.894
Moulin de Marmaris,17,"Moulin de Marmaris, 182 Avenue de Clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/moulin-de-marmaris-paris-17.html,48.892922,2.316394,649876.862,6866096.149
La Zorba,10,"La Zorba, Rue du faubourd du temple - 75010 Paris 10",https://www.kebab-frites.com/kebab/la-zorba-paris-10.html,48.869803,2.370121,653795.621,6863492.691
L'escale de l'auberges,20,"L'escale de l'auberges, 176 Rue de Bagnolet - 75020 Paris 20",https://www.kebab-frites.com/kebab/lescale-de-lauberges-paris-20.html,48.864007,2.408145,656579.964,6862826.639
Flore Doner,11,"Flore Doner, 2 Rue Folie Méricourt - 75011 Paris 11",https://www.kebab-frites.com/kebab/flore-doner-paris-11.html,48.861245,2.375002,654146.125,6862538.261
Doner Burger,20,"Doner Burger, 52 Rue Ménilmontant - 75020 Paris 20",https://www.kebab-frites.com/kebab/doner-burger-paris-20.html,48.868173,2.387942,655101.438,6863301.166
O'Prestige,14,"O'Prestige, 73 rue pernety - 75014 Paris 14",https://www.kebab-frites.com/kebab/oprestige-paris-14.html,48.834798,2.31665,649839.699,6859633.087
King Food,13,"King Food, 6 Rue Charles Moureu - 75013 Paris 13",https://www.kebab-frites.com/kebab/king-food-paris-13.html,48.826956,2.363343,653260.023,6858732.496
Restaurant Kemer,9,"Restaurant Kemer, 64 rue faubourg montmartre - 75009 Paris 09",https://www.kebab-frites.com/kebab/restaurant-kemer-paris-09.html,48.876259,2.340042,651595.245,6864228.572
Good Time Resto,14,"Good Time Resto, 29 rue de la Gaité - 75014 Paris 14",https://www.kebab-frites.com/kebab/good-time-resto-paris-14.html,48.839538,2.323566,650351.861,6860155.751
Le Soleil,19,"Le Soleil, 146 avenue de Flandre - 75019 Paris 19",https://www.kebab-frites.com/kebab/le-soleil-paris-19.html,48.893737,2.381137,654624.535,6866147.622
Grenelle Food,15,"Grenelle Food, 105 Boulevard de Grenelle - 75015 Paris 15",https://www.kebab-frites.com/kebab/grenelle-food-paris-15.html,48.849519,2.297199,648426.533,6861282.434
O'Moon,17,"O'Moon, 103 Boulevard Bessières - 75017 Paris 17",https://www.kebab-frites.com/kebab/omoon-paris-17.html,48.895533,2.317315,649946.899,6866385.894
Chickito,18,"Chickito, 98 Rue de Clignancourt - 75018 Paris 18",https://www.kebab-frites.com/kebab/chickito-paris-18.html,48.891455,2.348789,652250.717,6865912.950
O'Délice,17,"O'Délice, 171 avenue de clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/odelice-paris-17.html,48.892474,2.316661,649896.007,6866046.164
El Amal,18,"El Amal, 1 rue de la Charbonnière - 75018 Paris 18",https://www.kebab-frites.com/kebab/el-amal-paris-18.html,48.884877,2.355509,652737.472,6865177.470
Memo's Resto,13,"Memo's Resto, 52 rue du chevaleret - 75013 Paris 13",https://www.kebab-frites.com/kebab/memos-resto-paris-13.html,48.829239,2.376187,654204.947,6858978.813
Nazar,17,"Nazar, 161 rue de Rome - 75017 Paris 17",https://www.kebab-frites.com/kebab/nazar-paris-17.html,48.887,2.314688,649746.063,6865438.741
Restaurant Naline,14,"Restaurant Naline, 77 bis rue de la Tombe Issoire - 75014 Paris 14",https://www.kebab-frites.com/kebab/restaurant-naline-paris-14.html,48.82766,2.332588,651002.868,6858829.416
Grillade Lafayette,10,"Grillade Lafayette, 171 Rue La Fayette - 75010 Paris 10",https://www.kebab-frites.com/kebab/grillade-lafayette-paris-10.html,48.879964,2.359134,652998.865,6864629.010
AlloKeb,2,"AlloKeb, 320 rue saint martin - 75002 Paris 02",https://www.kebab-frites.com/kebab/allokeb-paris-02.html,48.870377,2.340413,651616.992,6863574.309
Saray,10,"Saray, 75 rue du Faubourg Saint  Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/saray-paris-10.html,48.872943,2.354336,652640.603,6863851.189
Restaurant Paris Istanbul,18,6 rue caulaincourt - 75018 Paris 18,https://www.kebab-frites.com/kebab/restaurant-paris-istanbul-paris-18.html,48.8850347,2.3303656,650893.820,6865210.348
Savour,15,"Savour, 46 rue Dutot - 75015 Paris 15",https://www.kebab-frites.com/kebab/savour-paris-15.html,48.839363,2.309327,649306.619,6860145.340
Ersar,19,"Ersar, 197 rue de crimée - 75019 Paris 19",https://www.kebab-frites.com/kebab/ersar-paris-19.html,48.89130500,2.37584300,654234.246,6865880.250
Candirdagi,10,"Candirdagi, 22 rue mazagran - 75010 Paris 10",https://www.kebab-frites.com/kebab/candirdagi-paris-10.html,48.871031,2.352267,652487.102,6863639.831
Restaurant Marmara,17,"Restaurant Marmara, 137 Avenue de Saint-Ouen - 75017 Paris 17",https://www.kebab-frites.com/kebab/restaurant-marmara-paris-17.html,48.896508,2.328435,650763.098,6866487.317
L'Anatolie,18,"L'Anatolie, 57 rue caulaincourt - 75018 Paris 18",https://www.kebab-frites.com/kebab/lanatolie-paris-18.html,48.889513,2.334979,651236.320,6865705.449
Ali Baba,17,"Ali Baba, Avenue Saint Ouen - 75017 Paris 17",https://www.kebab-frites.com/kebab/ali-baba-paris-17.html,48.892588,2.327117,650662.754,6866052.256
Hot Snack,13,"Hot Snack, 21 Avenue De La Porte De Vitry - 75013 Paris 13",https://www.kebab-frites.com/kebab/hot-snack-paris-13.html,48.822554,2.378128,654341.582,6858234.394
Le Giros,18,"Le Giros, 57 Rue Lamarck - 75018 Paris 18",https://www.kebab-frites.com/kebab/le-giros-paris-18.html,48.890221,2.336269,651331.570,6865783.379
Papy Youda,19,"Papy Youda, 1 Bis Rue Goubet - 75019 Paris 19",https://www.kebab-frites.com/kebab/papy-youda-paris-19.html,48.884288,2.390052,655270.060,6865091.854
House Burger,9,"House Burger, 90 Rue de Rochechouart - 75009 Paris 09",https://www.kebab-frites.com/kebab/house-burger-paris-09.html,48.882841,2.346933,652106.709,6864956.246
Besiktas,10,"Besiktas, 25 rue du faubourg du temple - 75010 Paris 10",https://www.kebab-frites.com/kebab/besiktas-paris-10.html,48.868581,2.366546,653532.295,6863358.911
Le Best One,19,"Le Best One, 20 Rue Barbanegre - 75019 Paris 19",https://www.kebab-frites.com/kebab/le-best-one-paris-19.html,48.893525,2.384822,654894.533,6866121.937
Ladess,17,"Ladess, 1 Boulevard Bertier - 75017 Paris 17",https://www.kebab-frites.com/kebab/ladess-paris-17-1.html,48.894127,2.313621,649674.710,6866231.902
Sandwicherie rapide Alésia,14,"Sandwicherie rapide Alésia, 155 rue d'Alésia - 75014 Paris 14",https://www.kebab-frites.com/kebab/sandwicherie-rapide-alesia-paris-14.html,48.830343,2.319441,650040.294,6859135.972
Anamour Paris,19,3 Avenue Jean Jaures - 75019 Paris 19,https://www.kebab-frites.com/kebab/anamour-paris-paris-19.html,48.8831969,2.3712268,653888.595,6864981.359
Chez Momo 63,14,"Chez Momo 63, 4 rue Wilfrid Laurier - 75014 Paris 14",https://www.kebab-frites.com/kebab/chez-momo-63-paris-14.html,48.826948,2.306585,649093.247,6858766.700
Opéra Food,2,"Opéra Food, 1 Rue Daunou - 75002 Paris 02",https://www.kebab-frites.com/kebab/opera-food-paris-02.html,48.869106,2.332441,651031.038,6863437.898
Le Shem's,9,"Le Shem's, 9 rue Pierre Fontaine - 75009 Paris 09",https://www.kebab-frites.com/kebab/le-shems-paris-09.html,48.881105,2.334446,651189.357,6864770.860
Restauration Delices,10,"Restauration Delices, 10 Rue du Faubourg Saint-Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/restauration-delices-paris-10.html,48.870209,2.353021,652541.659,6863547.977
Mevlana,18,"Mevlana, 72 rue marx dormoy - 75018 Paris 18",https://www.kebab-frites.com/kebab/mevlana-paris-18.html,48.889368,2.360101,653078.257,6865674.105
La Capadocce,8,"La Capadocce, 29 rue du rocher - 75008 Paris 08",https://www.kebab-frites.com/kebab/la-capadocce-paris-08.html,48.876981,2.321395,650228.301,6864320.446
Le Chicken,20,"Le Chicken, 74 Rue d'Avron - 75020 Paris 20",https://www.kebab-frites.com/kebab/le-chicken-paris-20.html,48.852317,2.404476,656300.998,6861528.828
A La Moana,15,"A La Moana, 32 rue de Vaugirard - 75015 Paris 15",https://www.kebab-frites.com/kebab/a-la-moana-paris-15.html,48.840042,2.303681,648892.895,6860224.477
Grill Bosphore,9,"Grill Bosphore, 1 Rue de Budapest - 75009 Paris 09",https://www.kebab-frites.com/kebab/grill-bosphore-paris-09.html,48.875958,2.327625,650684.255,6864202.787
Planet Food,14,"Planet Food, 7 rue du départ - 75014 Paris 14",https://www.kebab-frites.com/kebab/planet-food-paris-14-1.html,48.842894,2.32402,650388.377,6860528.618
Chicken Salon,15,"Chicken Salon, 401 Rue de Vaugirard - 75015 Paris 15",https://www.kebab-frites.com/kebab/chicken-salon-paris-15.html,48.833222,2.289369,647835.654,6859475.530
Buffet Sayan,10,"Buffet Sayan, 62 Rue du Château d'Eau - 75010 Paris 10",https://www.kebab-frites.com/kebab/buffet-sayan-paris-10.html,48.872203,2.356256,652780.761,6863767.756
Restaurant Nassim,10,"Restaurant Nassim, 76 rue du Faubourg Poissonnière - 75010 Paris 10",https://www.kebab-frites.com/kebab/restaurant-nassim-paris-10.html,48.876377,2.348609,652223.688,6864236.476
King Sandwich,3,"King Sandwich, 13 place de la République - 75003 Paris 03",https://www.kebab-frites.com/kebab/king-sandwich-paris-03.html,48.866971,2.363494,653306.974,6863181.692
Linné Express,5,"Linné Express, 13 rue Linné - 75005 Paris 05",https://www.kebab-frites.com/kebab/linne-express-paris-05.html,48.844532,2.354599,652634.073,6860691.969
Le Maghreb,18,"Le Maghreb, 124 boulevard de la Chapelle - 75018 Paris 18",https://www.kebab-frites.com/kebab/le-maghreb-paris-18.html,48.883979,2.350097,652339.780,6865080.870
Doner's,12,"Doner's, 240 Rue De Charenton - 75012 Paris 12",https://www.kebab-frites.com/kebab/doners-paris-12.html,48.838484,2.389624,655199.303,6859999.051
Snack Libanais Elysees Chtoura,8,"Snack Libanais Elysees Chtoura, 66 Avenue des Champs Elysées - 75008 Paris 08",https://www.kebab-frites.com/kebab/snack-libanais-elysees-chtoura-paris-08.html,48.870856,2.305367,649046.779,6863649.614
Mi va mi,4,"Mi va mi, 27 rue des ecouffes - 75004 Paris 04",https://www.kebab-frites.com/kebab/mi-va-mi-paris-04.html,48.857309,2.358956,652965.359,6862110.049
Restaurant Enginar,19,"Restaurant Enginar, 153 rue De Crimée - 75019 Paris 19",https://www.kebab-frites.com/kebab/restaurant-enginar-paris-19.html,48.887701,2.380055,654539.934,6865477.071
Royal Délices,14,"Royal Délices, 3 rue du faubourg Saint-Jacques - 75014 Paris 14",https://www.kebab-frites.com/kebab/royal-delices-paris-14.html,48.838547,2.339586,651526.729,6860035.609
Vitamin,20,"Vitamin, 8 rue d'Avron - 75020 Paris 20",https://www.kebab-frites.com/kebab/vitamin-paris-20.html,48.851427,2.399455,655931.816,6861432.658
Délices d'Orléans,14,"Délices d'Orléans, 128 boulevard Brune - 75014 Paris 14",https://www.kebab-frites.com/kebab/delices-dorleans-paris-14.html,48.823488,2.323454,650328.350,6858371.247
Planet Food,14,"Planet Food, 138 Avenue Général Leclerc - 75014 Paris 14",https://www.kebab-frites.com/kebab/planet-food-paris-14.html,48.82366,2.325409,650472.045,6858389.144
Le soleil de Marrakech,9,"Le soleil de Marrakech, 48 Boulevard de Clichy - 75009 Paris 09",https://www.kebab-frites.com/kebab/le-soleil-de-marrakech-paris-09.html,48.882359,2.33667,651353.629,6864908.924
Pam Pam Istanbul,18,"Pam Pam Istanbul, 42 rue ordener - 75018 Paris 18",https://www.kebab-frites.com/kebab/pam-pam-istanbul-paris-18.html,48.89157,2.350094,652346.507,6865924.949
Paristanbul,2,37 rue Petits Carreaux - 75002 Paris 02,https://www.kebab-frites.com/kebab/paristanbul-paris-02.html,48.867695,2.347273,652117.721,6863271.909
Le Daily Syrien,10,"Le Daily Syrien, 55 rue du Faubourg-Saint-Denis - 75010 Paris 10",https://www.kebab-frites.com/kebab/le-daily-syrien-paris-10.html,48.871899,2.353715,652594.104,6863735.476
Orient express,12,"Orient express, 39 Rue de reuilly - 75012 Paris 12",https://www.kebab-frites.com/kebab/orient-express-paris-12.html,48.846609,2.387625,655059.589,6860903.608
Food Express,14,"Food Express, 29 rue Daguerre - 75014 Paris 14",https://www.kebab-frites.com/kebab/food-express-paris-14.html,48.834237,2.328689,650722.853,6859563.129
Le Med,17,"Le Med, 145 avenue de Clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/le-med-paris-17.html,48.891194,2.318881,650057.551,6865902.429
Délices Maubeuge,9,"Délices Maubeuge, 2 rue condorcet - 75009 Paris 09",https://www.kebab-frites.com/kebab/delices-maubeuge-paris-09.html,48.879597,2.348869,652245.710,6864594.361
Coups de Coeur,20,"Coups de Coeur, 1 rue du Retrait - 75020 Paris 20",https://www.kebab-frites.com/kebab/coups-de-coeur-paris-20.html,48.867648,2.396116,655700.598,6863238.173
One Way,20,"One Way, 53 rue saint fargeau - 75020 Paris 20",https://www.kebab-frites.com/kebab/one-way-paris-20.html,48.87196700,2.40507400,656361.340,6863713.428
Restaurant Newroz,5,"Restaurant Newroz, 24 Rue Saint-Séverin - 75005 Paris 05",https://www.kebab-frites.com/kebab/restaurant-newroz-paris-05.html,48.852463,2.345207,651952.123,6861579.494
Chez Afnan,20,"Chez Afnan, 5 avenue gambetta - 75020 Paris 20",https://www.kebab-frites.com/kebab/chez-afnan-paris-20.html,48.863417,2.389176,655187.868,6862771.633
Hak Yolu Restaurant,3,"Hak Yolu Restaurant, 13 Boulevard Saint-martin - 75003 Paris 03",https://www.kebab-frites.com/kebab/hak-yolu-restaurant-paris-03.html,48.868035,2.36072,653104.440,6863301.644
Anatolie,10,"Anatolie, 74 rue du Faubourg Poissonnière - 75010 Paris 10",https://www.kebab-frites.com/kebab/anatolie-paris-10.html,48.876296,2.348564,652220.313,6864227.496
Le Plaisir indien,10,"Le Plaisir indien, 19 Rue du faubourg du temple - 75010 Paris 10",https://www.kebab-frites.com/kebab/le-plaisir-indien-paris-10.html,48.868464,2.36614,653502.409,6863346.141
Galatasaray,19,"Galatasaray, Avenue jean jaures - 75019 Paris 19",https://www.kebab-frites.com/kebab/galatasaray-paris-19.html,48.886138,2.382807,654740.373,6865301.693
Grillé,2,"Grillé, 15 Rue Saint-augustin - 75002 Paris 02",https://www.kebab-frites.com/kebab/grille-paris-02.html,48.86883,2.336529,651330.649,6863404.681
Grill Urfa,17,"Grill Urfa, 104 avenue de clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/grill-urfa-paris-17.html,48.889571,2.322213,650300.311,6865719.858
La cappadoce,11,"La cappadoce, 75 Rue de la roquette - 75011 Paris 11",https://www.kebab-frites.com/kebab/la-cappadoce-paris-11.html,48.8565055,2.3774238,654319.645,6862009.864
Kifak,18,"Kifak, 87 rue Ordener - 75018 Paris 18",https://www.kebab-frites.com/kebab/kifak-paris-18.html,48.8917763,2.3477280,652173.217,6865949.319
Le buffet cristal,10,"Le buffet cristal, Rue de Mazagran - 75010 Paris 10",https://www.kebab-frites.com/kebab/le-buffet-cristal-paris-10.html,48.870645,2.351665,652442.592,6863597.273
Le 60,18,"Le 60, 60 rue du Ruisseau - 75018 Paris 18",https://www.kebab-frites.com/kebab/le-60-paris-18.html,48.894513,2.340745,651663.753,6866257.878
Istanbul,15,"Istanbul, 159 rue saint charles - 75015 Paris 15",https://www.kebab-frites.com/kebab/istanbul-paris-15.html,48.842324,2.281947,647300.055,6860492.497
L'Oasis Du Nord,10,"L'Oasis Du Nord, 11 rue de Dunkerque - 75010 Paris 10",https://www.kebab-frites.com/kebab/loasis-du-nord-paris-10.html,48.879507,2.356631,652814.884,6864579.687
Kebab Libanais Pigalle,9,"Kebab Libanais Pigalle, 54 Boulevard de Clichy - 75009 Paris 09",https://www.kebab-frites.com/kebab/kebab-libanais-pigalle-paris-09.html,48.882359,2.33667,651353.629,6864908.924
Babatonguz,9,"Babatonguz, 12 Rue fontaine - 75009 Paris 09",https://www.kebab-frites.com/kebab/babatonguz-paris-09.html,48.8811,2.334666,651205.487,6864770.168
Nabab Kebab,1,"Nabab Kebab, 72 rue de Rambuteau - 75001 Paris 01",https://www.kebab-frites.com/kebab/nabab-kebab-paris-01.html,48.862135,2.349831,652300.274,6862652.133
Sandwicherie Grec,19,"Sandwicherie Grec, Place des fêtes - 75019 Paris 19",https://www.kebab-frites.com/kebab/sandwicherie-grec-paris-19.html,48.877434,2.393089,655486.913,6864328.014
Planet Istambul,10,"Planet Istambul, Rue du faubourd du temple - 75010 Paris 10",https://www.kebab-frites.com/kebab/planet-istambul-paris-10.html,48.869803,2.370121,653795.621,6863492.691
Kebab Rayé,13,"Kebab Rayé, 3 quai penhard et levassor - 75013 Paris 13",https://www.kebab-frites.com/kebab/kebab-raye-paris-13.html,48.827392,2.385253,654868.883,6858768.228
Traiteur Grec,15,"Traiteur Grec, 93 rue Lecourbe - 75015 Paris 15",https://www.kebab-frites.com/kebab/traiteur-grec-paris-15.html,48.842882,2.303966,648916.596,6860540.070
Délices de la Goutte,18,"Délices de la Goutte, 40 rue de la Goutte d'Or - 75018 Paris 18",https://www.kebab-frites.com/kebab/delices-de-la-goutte-paris-18.html,48.885119,2.351433,652438.794,6865206.826
Restaurant Mula,11,"Restaurant Mula, 17 Boulevard de Belleville - 75011 Paris 11",https://www.kebab-frites.com/kebab/restaurant-mula-paris-11.html,48.868095,2.381441,654624.488,6863296.209
La Centrale Bastille,11,"La Centrale Bastille, 16 rue de la roquette - 75011 Paris 11",https://www.kebab-frites.com/kebab/la-centrale-bastille-paris-11.html,48.853745,2.370883,653837.290,6861706.724
Nabab Kebab,9,"Nabab Kebab, 17 Boulevard Montmartre - 75009 Paris 09",https://www.kebab-frites.com/kebab/nabab-kebab-paris-09.html,48.871839,2.341972,651732.703,6863735.918
Restaurant Akdeniz,19,"Restaurant Akdeniz, 64 avenue de Flandre - 75019 Paris 19",https://www.kebab-frites.com/kebab/restaurant-akdeniz-paris-19.html,48.888473,2.374452,654129.759,6865566.154
L'Orchidée,17,"L'Orchidée, 56 rue des Dames - 75017 Paris 17",https://www.kebab-frites.com/kebab/lorchidee-paris-17.html,48.883766,2.320973,650203.838,6865075.158
O l'ami,15,"O l'ami, 30 boulevard de vaugirard - 75015 Paris 15",https://www.kebab-frites.com/kebab/o-lami-paris-15.html,48.841508,2.317805,649930.924,6860378.432
Edessa,10,"Edessa, 255 Rue du Faubourg Saint Martin - 75010 Paris 10",https://www.kebab-frites.com/kebab/edessa-paris-10.html,48.883162,2.367479,653613.723,6864979.673
Gobelins Fast,13,"Gobelins Fast, 20 rue Coypel - 75013 Paris 13",https://www.kebab-frites.com/kebab/gobelins-fast-paris-13.html,48.83329,2.354655,652627.966,6859441.942
Sabrina,20,"Sabrina, 1 rue Pierre Bayle - 75020 Paris 20",https://www.kebab-frites.com/kebab/sabrina-paris-20.html,48.85857,2.390183,655257.581,6862232.114
Kebab Dary Food,15,"Kebab Dary Food, 54 rue Fondary - 75015 Paris 15",https://www.kebab-frites.com/kebab/kebab-dary-food-paris-15.html,48.846835,2.296298,648357.758,6860984.590
Tout Delice,18,"Tout Delice, 31 boulevard barbes - 75018 Paris 18",https://www.kebab-frites.com/kebab/tout-delice-paris-18.html,48.886886,2.349339,652286.857,6865404.569
Restaurant Dost,17,"Restaurant Dost, 12 Avenue de Clichy - 75017 Paris 17",https://www.kebab-frites.com/kebab/restaurant-dost-paris-17.html,48.890594,2.319921,650133.231,6865835.055
