id_mutation,date_mutation,longitude,latitude,num_ordre,C_QUINSEE,C_QU,C_AR,L_QU
2018-1389620,2018-02-28,2.297517,48.876403,1,7510802,30,8,Faubourg-du-Roule
2018-1389623,2018-03-14,2.364272,48.859669,1,7510303,11,3,Archives
2018-1389624,2018-03-09,2.35474,48.861073,1,7510304,12,3,Sainte-Avoie
2018-1389625,2018-03-01,2.319242,48.880083,1,7510804,32,8,Europe
2018-1389626,2018-03-13,2.320923,48.873999,1,7510803,31,8,Madeleine
2018-1389627,2018-03-02,2.342222,48.864133,1,7510102,2,1,Halles
2018-1389629,2018-03-23,2.354122,48.862924,1,7510304,12,3,Sainte-Avoie
2018-1389630,2018-03-21,2.341024,48.863021,1,7510102,2,1,Halles
2018-1389631,2018-03-26,2.333395,48.86363,1,7510103,3,1,Palais-Royal
2018-1389632,2018-03-16,2.343815,48.861116,1,7510102,2,1,Halles
2018-1389633,2018-03-23,2.367795,48.856738,1,7510303,11,3,Archives
2018-1389634,2018-03-08,2.367798,48.856594,1,7510303,11,3,Archives
2018-1389636,2018-03-19,2.348873,48.862639,1,7510102,2,1,Halles
2018-1389637,2018-03-13,2.36275,48.863288,1,7510302,10,3,Enfants-Rouges
2018-1389639,2018-03-23,2.364911,48.862644,1,7510302,10,3,Enfants-Rouges
2018-1389640,2018-03-01,2.331744,48.865721,1,7510104,4,1,Place-Vendôme
2018-1389641,2018-03-23,2.34761,48.859436,1,7510102,2,1,Halles
2018-1389643,2018-03-23,2.354363,48.864644,1,7510301,9,3,Arts-et-Métiers
2018-1389644,2018-03-09,2.353568,48.863154,1,7510304,12,3,Sainte-Avoie
2018-1389645,2018-03-15,2.334562,48.863418,1,7510103,3,1,Palais-Royal
2018-1389646,2018-03-21,2.366285,48.862644,1,7510302,10,3,Enfants-Rouges
2018-1389647,2018-03-21,2.337476,48.866524,1,7510103,3,1,Palais-Royal
2018-1389648,2018-03-22,2.306646,48.871446,1,7510802,30,8,Faubourg-du-Roule
2018-1389648,2018-03-22,2.306646,48.871446,2,7510802,30,8,Faubourg-du-Roule
2018-1389649,2018-03-27,2.345604,48.864296,1,7510102,2,1,Halles
2018-1389650,2018-03-26,2.321881,48.880137,1,7510804,32,8,Europe
2018-1389651,2018-03-21,2.308872,48.870761,1,7510802,30,8,Faubourg-du-Roule
2018-1389652,2018-03-15,2.362733,48.86352,1,7510302,10,3,Enfants-Rouges
2018-1389653,2018-03-21,2.302837,48.878225,1,7510802,30,8,Faubourg-du-Roule
2018-1389657,2018-03-06,2.314594,48.879921,1,7510804,32,8,Europe
2018-1389659,2018-03-12,2.303685,48.866306,1,7510801,29,8,Champs-Elysées
2018-1389660,2018-03-19,2.321969,48.873918,1,7510803,31,8,Madeleine
2018-1389661,2018-03-16,2.360339,48.863896,1,7510302,10,3,Enfants-Rouges
2018-1389663,2018-03-27,2.331283,48.867846,1,7510104,4,1,Place-Vendôme
2018-1389665,2018-03-22,2.333492,48.865197,1,7510103,3,1,Palais-Royal
2018-1389666,2018-03-28,2.343624,48.86097,1,7510102,2,1,Halles
2018-1389667,2018-03-09,2.362792,48.863327,1,7510302,10,3,Enfants-Rouges
2018-1389669,2018-03-20,2.312438,48.873682,1,7510804,32,8,Europe
2018-1389670,2018-03-28,2.326644,48.879218,1,7510804,32,8,Europe
2018-1389671,2018-03-23,2.331267,48.864476,1,7510104,4,1,Place-Vendôme
2018-1389672,2018-03-08,2.316968,48.868727,1,7510803,31,8,Madeleine
2018-1389675,2018-03-22,2.357357,48.861839,1,7510304,12,3,Sainte-Avoie
2018-1389677,2018-03-06,2.319018,48.879188,1,7510804,32,8,Europe
2018-1389678,2018-03-22,2.363263,48.863937,1,7510302,10,3,Enfants-Rouges
2018-1389679,2018-03-23,2.332096,48.864313,1,7510103,3,1,Palais-Royal
2018-1389680,2018-03-08,2.35866,48.86199,1,7510304,12,3,Sainte-Avoie
2018-1389681,2018-03-08,2.304678,48.871669,1,7510802,30,8,Faubourg-du-Roule
2018-1389682,2018-03-28,2.364013,48.858556,1,7510303,11,3,Archives
2018-1389683,2018-03-30,2.313809,48.876856,1,7510804,32,8,Europe
2018-1389684,2018-04-04,2.341167,48.859047,1,7510101,1,1,Saint-Germain-l'Auxerrois
2018-1389686,2018-03-28,2.354753,48.864172,1,7510304,12,3,Sainte-Avoie
2018-1389687,2018-03-26,2.356268,48.862925,1,7510304,12,3,Sainte-Avoie
2018-1389689,2018-03-15,2.313666,48.877947,1,7510804,32,8,Europe
2018-1389693,2018-03-30,2.304497,48.865627,1,7510801,29,8,Champs-Elysées
2018-1389694,2018-03-05,2.306373,48.874189,1,7510802,30,8,Faubourg-du-Roule
2018-1389696,2018-03-12,2.301888,48.870884,1,7510801,29,8,Champs-Elysées
2018-1389697,2018-03-12,2.301888,48.870884,1,7510801,29,8,Champs-Elysées
2018-1389699,2018-03-29,2.32275,48.882178,1,7510804,32,8,Europe
2018-1389700,2018-03-28,2.355809,48.864883,1,7510301,9,3,Arts-et-Métiers
2018-1389700,2018-03-28,2.355809,48.864883,2,7510301,9,3,Arts-et-Métiers
2018-1389701,2018-03-26,2.318528,48.880934,1,7510804,32,8,Europe
2018-1389702,2018-04-03,2.324227,48.881059,1,7510804,32,8,Europe
2018-1389705,2018-03-22,2.362996,48.864962,1,7510302,10,3,Enfants-Rouges
2018-1389706,2018-03-15,2.354833,48.868407,1,7510301,9,3,Arts-et-Métiers
2018-1389708,2018-03-27,2.363453,48.859899,1,7510303,11,3,Archives
2018-1389710,2018-04-05,2.359208,48.863236,1,7510302,10,3,Enfants-Rouges
2018-1389711,2018-03-26,2.363076,48.860305,1,7510303,11,3,Archives
2018-1389714,2018-04-06,2.333196,48.864625,1,7510103,3,1,Palais-Royal
2018-1389716,2018-03-26,2.313718,48.880418,1,7510804,32,8,Europe
2018-1389716,2018-03-26,2.313718,48.880418,2,7510804,32,8,Europe
2018-1389718,2018-03-30,2.304757,48.872499,1,7510802,30,8,Faubourg-du-Roule
2018-1389719,2018-03-27,2.302062,48.878463,1,7510802,30,8,Faubourg-du-Roule
2018-1389720,2018-03-27,2.311088,48.872088,1,7510802,30,8,Faubourg-du-Roule
2018-1389724,2018-03-19,2.362305,48.862498,1,7510302,10,3,Enfants-Rouges
2018-1389725,2018-03-26,2.318924,48.879487,1,7510804,32,8,Europe
2018-1389726,2018-04-09,2.305643,48.872341,1,7510802,30,8,Faubourg-du-Roule
2018-1389727,2018-03-26,2.316322,48.873619,1,7510803,31,8,Madeleine
2018-1389728,2018-03-30,2.324997,48.881869,1,7510804,32,8,Europe
2018-1389729,2018-04-05,2.321493,48.876046,1,7510804,32,8,Europe
2018-1389730,2018-04-10,2.307416,48.8712,1,7510802,30,8,Faubourg-du-Roule
2018-1389731,2018-04-05,2.354013,48.863284,1,7510304,12,3,Sainte-Avoie
2018-1389735,2018-04-11,2.308951,48.873102,1,7510802,30,8,Faubourg-du-Roule
2018-1389736,2018-03-29,2.362501,48.861348,1,7510303,11,3,Archives
2018-1389738,2018-04-09,2.365997,48.859077,1,7510303,11,3,Archives
2018-1389741,2018-03-30,2.333161,48.864135,1,7510103,3,1,Palais-Royal
2018-1389744,2018-03-23,2.358485,48.868251,1,7510301,9,3,Arts-et-Métiers
2018-1389745,2018-03-28,2.326613,48.878862,1,7510804,32,8,Europe
2018-1389746,2018-04-11,2.358527,48.865234,1,7510301,9,3,Arts-et-Métiers
2018-1389747,2018-03-29,2.312837,48.869954,1,7510803,31,8,Madeleine
2018-1389748,2018-03-22,2.360241,48.866795,1,7510301,9,3,Arts-et-Métiers
2018-1389749,2018-04-06,2.337476,48.866524,1,7510103,3,1,Palais-Royal
2018-1389752,2018-04-04,2.306669,48.874195,1,7510802,30,8,Faubourg-du-Roule
2018-1389753,2018-04-04,2.353517,48.864291,1,7510304,12,3,Sainte-Avoie
2018-1389754,2018-03-21,2.32347,48.881722,1,7510804,32,8,Europe
2018-1389758,2018-04-06,2.321522,48.873324,1,7510803,31,8,Madeleine
2018-1389759,2018-03-27,2.341323,48.865101,1,7510102,2,1,Halles
2018-1389761,2018-03-27,2.341323,48.865101,1,7510102,2,1,Halles
2018-1389763,2018-04-10,2.320504,48.879236,1,7510804,32,8,Europe
2018-1389765,2018-04-11,2.304983,48.877496,1,7510802,30,8,Faubourg-du-Roule
2018-1389767,2018-04-04,2.356455,48.864257,1,7510301,9,3,Arts-et-Métiers
2018-1389768,2018-04-12,2.311894,48.870914,1,7510802,30,8,Faubourg-du-Roule
2018-1389770,2018-04-09,2.316078,48.878744,1,7510804,32,8,Europe
2018-1389771,2018-04-10,2.30545,48.878676,1,7510804,32,8,Europe
2018-1389771,2018-04-10,2.305905,48.878628,2,7510804,32,8,Europe
2018-1389772,2018-03-27,2.354382,48.868728,1,7510301,9,3,Arts-et-Métiers
2018-1389773,2018-04-06,2.325624,48.879703,1,7510804,32,8,Europe
2018-1389774,2018-04-06,2.313122,48.877067,1,7510804,32,8,Europe
2018-1389774,2018-04-06,2.313122,48.877067,2,7510804,32,8,Europe
2018-1389775,2018-03-29,2.364038,48.862903,1,7510302,10,3,Enfants-Rouges
2018-1389776,2018-03-30,2.355668,48.868684,1,7510301,9,3,Arts-et-Métiers
2018-1389777,2018-03-23,2.359054,48.859107,1,7510303,11,3,Archives
2018-1389778,2018-04-09,2.36306,48.86078,1,7510303,11,3,Archives
2018-1389779,2018-04-12,2.321573,48.880728,1,7510804,32,8,Europe
2018-1389780,2018-04-05,2.333358,48.864474,1,7510103,3,1,Palais-Royal
2018-1389781,2018-03-22,2.363374,48.863196,1,7510302,10,3,Enfants-Rouges
2018-1389783,2018-04-06,2.357818,48.868325,1,7510301,9,3,Arts-et-Métiers
2018-1389784,2018-04-06,2.334923,48.866197,1,7510103,3,1,Palais-Royal
2018-1389785,2018-03-26,2.364197,48.863472,1,7510302,10,3,Enfants-Rouges
2018-1389786,2018-04-10,2.303563,48.877964,1,7510802,30,8,Faubourg-du-Roule
2018-1389787,2018-04-13,2.303351,48.872911,1,7510802,30,8,Faubourg-du-Roule
2018-1389790,2018-04-13,2.302062,48.878463,1,7510802,30,8,Faubourg-du-Roule
2018-1389792,2018-04-06,2.350054,48.863464,1,7510102,2,1,Halles
2018-1389794,2018-03-27,2.305889,48.878013,1,7510804,32,8,Europe
2018-1389796,2018-04-12,2.302062,48.878463,1,7510802,30,8,Faubourg-du-Roule
2018-1389797,2018-04-05,2.319066,48.875152,1,7510804,32,8,Europe
2018-1389798,2018-04-11,2.317793,48.875859,1,7510804,32,8,Europe
2018-1389800,2018-04-16,2.364359,48.861647,1,7510302,10,3,Enfants-Rouges
2018-1389801,2018-04-03,2.361632,48.865995,1,7510302,10,3,Enfants-Rouges
2018-1389803,2018-04-12,2.355635,48.867972,1,7510301,9,3,Arts-et-Métiers
2018-1389805,2018-04-13,2.327034,48.866438,1,7510104,4,1,Place-Vendôme
2018-1389806,2018-04-03,2.310473,48.870036,1,7510802,30,8,Faubourg-du-Roule
2018-1389807,2018-03-29,2.366596,48.860525,1,7510303,11,3,Archives
2018-1389808,2018-04-03,2.322793,48.871383,1,7510803,31,8,Madeleine
2018-1389811,2018-04-05,2.365697,48.863902,1,7510302,10,3,Enfants-Rouges
2018-1389812,2018-04-04,2.35321,48.86427,1,7510304,12,3,Sainte-Avoie
2018-1389813,2018-04-09,2.336549,48.866636,1,7510103,3,1,Palais-Royal
2018-1389815,2018-03-26,2.363076,48.860305,1,7510303,11,3,Archives
2018-1389816,2018-04-17,2.361964,48.858863,1,7510303,11,3,Archives
2018-1389817,2018-04-19,2.326204,48.867047,1,7510104,4,1,Place-Vendôme
2018-1389818,2018-04-03,2.365338,48.86285,1,7510302,10,3,Enfants-Rouges
2018-1389821,2018-04-23,2.317157,48.871352,1,7510803,31,8,Madeleine
2018-1389824,2018-04-05,2.312171,48.871377,1,7510803,31,8,Madeleine
2018-1389825,2018-04-25,2.367795,48.856738,1,7510303,11,3,Archives
2018-1389827,2018-04-10,2.345016,48.858646,1,7510101,1,1,Saint-Germain-l'Auxerrois
2018-1389831,2018-04-03,2.330586,48.864542,1,7510104,4,1,Place-Vendôme
2018-1389834,2018-03-29,2.317339,48.880082,1,7510804,32,8,Europe
2018-1389835,2018-03-29,2.317339,48.880082,1,7510804,32,8,Europe
2018-1389839,2018-04-26,2.354155,48.86848,1,7510301,9,3,Arts-et-Métiers
2018-1389841,2018-04-10,2.321637,48.879338,1,7510804,32,8,Europe
2018-1389841,2018-04-10,2.321637,48.879338,2,7510804,32,8,Europe
2018-1389844,2018-04-10,2.360903,48.866846,1,7510301,9,3,Arts-et-Métiers
2018-1389845,2018-04-05,2.354407,48.86134,1,7510304,12,3,Sainte-Avoie
2018-1389846,2018-04-26,2.316137,48.873253,1,7510803,31,8,Madeleine
2018-1389847,2018-04-17,2.332573,48.867101,1,7510104,4,1,Place-Vendôme
2018-1389848,2018-04-11,2.35866,48.86199,1,7510304,12,3,Sainte-Avoie
2018-1389849,2018-04-26,2.319961,48.880497,1,7510804,32,8,Europe
2018-1389850,2018-04-20,2.358202,48.864632,1,7510301,9,3,Arts-et-Métiers
2018-1389853,2018-04-20,2.361734,48.858786,1,7510303,11,3,Archives
2018-1389854,2018-04-19,2.323546,48.881888,1,7510804,32,8,Europe
2018-1389855,2018-04-05,2.298324,48.877479,1,7510802,30,8,Faubourg-du-Roule
2018-1389856,2018-04-05,2.298324,48.877479,1,7510802,30,8,Faubourg-du-Roule
2018-1389857,2018-04-06,2.360929,48.863161,1,7510302,10,3,Enfants-Rouges
2018-1389858,2018-04-18,2.366048,48.860416,1,7510303,11,3,Archives
2018-1389859,2018-04-20,2.303058,48.874251,1,7510802,30,8,Faubourg-du-Roule
2018-1389861,2018-04-26,2.343737,48.861384,1,7510102,2,1,Halles
2018-1389862,2018-04-11,2.342762,48.861153,1,7510102,2,1,Halles
2018-1389863,2018-04-20,2.362587,48.859303,1,7510303,11,3,Archives
2018-1389864,2018-04-25,2.326005,48.872948,1,7510803,31,8,Madeleine
2018-1389865,2018-04-27,2.356779,48.865044,1,7510301,9,3,Arts-et-Métiers
2018-1389866,2018-04-12,2.357169,48.862347,1,7510304,12,3,Sainte-Avoie
2018-1389867,2018-04-27,2.304678,48.871669,1,7510802,30,8,Faubourg-du-Roule
2018-1389870,2018-04-30,2.356287,48.862412,1,7510304,12,3,Sainte-Avoie
2018-1389872,2018-04-24,2.316413,48.871728,1,7510803,31,8,Madeleine
2018-1389873,2018-04-09,2.303563,48.877964,1,7510802,30,8,Faubourg-du-Roule
2018-1389874,2018-04-16,2.301014,48.878069,1,7510802,30,8,Faubourg-du-Roule
2018-1389875,2018-04-19,2.305543,48.878478,1,7510804,32,8,Europe
2018-1389880,2018-04-27,2.353928,48.864207,1,7510304,12,3,Sainte-Avoie
2018-1389881,2018-04-27,2.324389,48.87235,1,7510803,31,8,Madeleine
2018-1389882,2018-04-26,2.356554,48.867531,1,7510301,9,3,Arts-et-Métiers
2018-1389884,2018-04-27,2.34942,48.861535,1,7510102,2,1,Halles
2018-1389887,2018-04-26,2.3546,48.864588,1,7510301,9,3,Arts-et-Métiers
2018-1389888,2018-04-10,2.314472,48.876844,1,7510804,32,8,Europe
2018-1389888,2018-04-10,2.314472,48.876844,2,7510804,32,8,Europe
2018-1389889,2018-03-16,2.313599,48.87217,1,7510803,31,8,Madeleine
2018-1389890,2018-04-13,2.364102,48.862762,1,7510302,10,3,Enfants-Rouges
2018-1389892,2018-05-03,2.356315,48.867544,1,7510301,9,3,Arts-et-Métiers
2018-1389893,2018-04-17,2.315765,48.879311,1,7510804,32,8,Europe
2018-1389894,2018-04-27,2.326661,48.878366,1,7510804,32,8,Europe
2018-1389895,2018-04-27,2.338792,48.866172,1,7510103,3,1,Palais-Royal
2018-1389896,2018-04-26,2.357717,48.866486,1,7510301,9,3,Arts-et-Métiers
2018-1389897,2018-04-26,2.300277,48.870621,1,7510801,29,8,Champs-Elysées
2018-1389897,2018-04-26,2.300277,48.870621,2,7510801,29,8,Champs-Elysées
2018-1389898,2018-04-30,2.356259,48.864487,1,7510301,9,3,Arts-et-Métiers
2018-1389900,2018-04-16,2.324858,48.881732,1,7510804,32,8,Europe
2018-1389901,2018-04-12,2.342239,48.861296,1,7510102,2,1,Halles
2018-1389903,2018-03-22,2.296494,48.87525,1,7510802,30,8,Faubourg-du-Roule
2018-1389905,2018-04-18,2.356757,48.861174,1,7510304,12,3,Sainte-Avoie
2018-1389906,2018-05-07,2.304501,48.875187,1,7510802,30,8,Faubourg-du-Roule
2018-1389907,2018-04-26,2.36612,48.859871,1,7510303,11,3,Archives
2018-1389908,2018-05-03,2.320394,48.869857,1,7510803,31,8,Madeleine
2018-1389912,2018-04-23,2.361085,48.860461,1,7510303,11,3,Archives
2018-1389913,2018-04-17,2.341627,48.861077,1,7510102,2,1,Halles
2018-1389914,2018-04-24,2.322271,48.879524,1,7510804,32,8,Europe
2018-1389915,2018-04-30,2.357873,48.863331,1,7510304,12,3,Sainte-Avoie
2018-1389917,2018-04-17,2.321493,48.876046,1,7510804,32,8,Europe
2018-1389918,2018-04-24,2.361527,48.867682,1,7510301,9,3,Arts-et-Métiers
2018-1389919,2018-04-24,2.361527,48.867682,1,7510301,9,3,Arts-et-Métiers
2018-1389920,2018-04-19,2.348588,48.860276,1,7510102,2,1,Halles
2018-1389921,2018-05-02,2.353632,48.864232,1,7510304,12,3,Sainte-Avoie
2018-1389922,2018-04-18,2.348321,48.861161,1,7510102,2,1,Halles
2018-1389923,2018-04-24,2.332125,48.864553,1,7510103,3,1,Palais-Royal
2018-1389925,2018-04-18,2.363042,48.863035,1,7510302,10,3,Enfants-Rouges
2018-1389926,2018-05-09,2.365338,48.86285,1,7510302,10,3,Enfants-Rouges
2018-1389928,2018-04-25,2.317473,48.876358,1,7510804,32,8,Europe
2018-1389929,2018-05-11,2.320723,48.868384,1,7510803,31,8,Madeleine
2018-1389930,2018-04-25,2.351724,48.862491,1,7510304,12,3,Sainte-Avoie
2018-1389932,2018-04-26,2.314393,48.880118,1,7510804,32,8,Europe
2018-1389935,2018-04-19,2.36073,48.867289,1,7510301,9,3,Arts-et-Métiers
2018-1389937,2018-05-03,2.359878,48.858427,1,7510303,11,3,Archives
2018-1389938,2018-04-20,2.311488,48.876729,1,7510804,32,8,Europe
2018-1389938,2018-04-20,2.311488,48.876729,2,7510804,32,8,Europe
2018-1389939,2018-04-26,2.337221,48.866046,1,7510103,3,1,Palais-Royal
2018-1389939,2018-04-26,2.337221,48.866046,2,7510103,3,1,Palais-Royal
2018-1389943,2018-04-30,2.308526,48.875331,1,7510802,30,8,Faubourg-du-Roule
2018-1389944,2018-04-19,2.314849,48.871198,1,7510803,31,8,Madeleine
2018-1389945,2018-04-26,2.351617,48.862731,1,7510304,12,3,Sainte-Avoie
2018-1389946,2018-04-24,2.322081,48.875556,1,7510804,32,8,Europe
2018-1389947,2018-04-27,2.346647,48.860184,1,7510102,2,1,Halles
2018-1389948,2018-04-23,2.303563,48.877964,1,7510802,30,8,Faubourg-du-Roule
2018-1389949,2018-05-02,2.335835,48.866407,1,7510103,3,1,Palais-Royal
2018-1389950,2018-01-06,2.313537,48.871632,1,7510803,31,8,Madeleine
2018-1389952,2018-05-16,2.357653,48.865484,1,7510301,9,3,Arts-et-Métiers
2018-1389954,2018-04-30,2.367795,48.856738,1,7510303,11,3,Archives
2018-1389955,2018-05-14,2.328975,48.865874,1,7510104,4,1,Place-Vendôme
2018-1389957,2018-05-17,2.356216,48.864533,1,7510301,9,3,Arts-et-Métiers
2018-1389958,2018-05-04,2.306071,48.866484,1,7510801,29,8,Champs-Elysées
2018-1389959,2018-05-04,2.366776,48.860902,1,7510303,11,3,Archives
2018-1389960,2018-04-05,2.36569,48.862123,1,7510302,10,3,Enfants-Rouges
2018-1389961,2018-05-04,2.3455,48.860669,1,7510102,2,1,Halles
2018-1389962,2018-04-25,2.346115,48.858424,1,7510101,1,1,Saint-Germain-l'Auxerrois
2018-1389963,2018-04-27,2.362638,48.863217,1,7510302,10,3,Enfants-Rouges
2018-1389967,2018-05-15,2.3186,48.870083,1,7510803,31,8,Madeleine
2018-1389968,2018-05-15,2.3186,48.870083,1,7510803,31,8,Madeleine
2018-1389969,2018-05-16,2.352112,48.863714,1,7510304,12,3,Sainte-Avoie
2018-1389971,2018-05-19,2.351724,48.862491,1,7510304,12,3,Sainte-Avoie
2018-1389972,2018-05-07,2.360887,48.865301,1,7510302,10,3,Enfants-Rouges
2018-1389973,2018-04-27,2.358028,48.864801,1,7510301,9,3,Arts-et-Métiers
2018-1389974,2018-04-27,2.313305,48.876783,1,7510804,32,8,Europe
2018-1389977,2018-05-04,2.303375,48.876388,1,7510802,30,8,Faubourg-du-Roule
2018-1389978,2018-05-17,2.346758,48.860453,1,7510102,2,1,Halles
2018-1389979,2018-04-27,2.366355,48.862428,1,7510302,10,3,Enfants-Rouges
2018-1389981,2018-05-14,2.309197,48.866876,1,7510801,29,8,Champs-Elysées
2018-1389982,2018-05-03,2.345551,48.858236,1,7510101,1,1,Saint-Germain-l'Auxerrois
2018-1389983,2018-05-07,2.317096,48.875756,1,7510804,32,8,Europe
2018-1389984,2018-05-15,2.337476,48.866524,1,7510103,3,1,Palais-Royal
2018-1389986,2018-04-26,2.355635,48.867972,1,7510301,9,3,Arts-et-Métiers
2018-1389987,2018-05-07,2.349419,48.862844,1,7510102,2,1,Halles
2018-1389990,2018-05-02,2.299907,48.874579,1,7510802,30,8,Faubourg-du-Roule
2018-1389991,2018-05-18,2.339474,48.862334,1,7510102,2,1,Halles
2018-1389992,2018-05-03,2.314762,48.878125,1,7510804,32,8,Europe
2018-1389993,2018-05-03,2.305875,48.8664,1,7510801,29,8,Champs-Elysées
2018-1389995,2018-05-14,2.354034,48.861513,1,7510304,12,3,Sainte-Avoie
2018-1389998,2018-05-03,2.348793,48.861565,1,7510102,2,1,Halles
2018-1390001,2018-04-27,2.297445,48.871749,1,7510801,29,8,Champs-Elysées
2018-1390002,2018-05-22,2.359072,48.867567,1,7510301,9,3,Arts-et-Métiers
2018-1390006,2018-04-27,2.307243,48.876547,1,7510802,30,8,Faubourg-du-Roule
2018-1390009,2018-05-04,2.30847,48.877761,1,7510804,32,8,Europe
2018-1390010,2018-05-16,2.324037,48.882343,1,7510804,32,8,Europe
2018-1390011,2018-05-09,2.358131,48.868305,1,7510301,9,3,Arts-et-Métiers
2018-1390012,2018-05-04,2.360958,48.861816,1,7510303,11,3,Archives
2018-1390013,2018-04-28,2.344361,48.86419,1,7510102,2,1,Halles
2018-1390014,2018-04-27,2.361083,48.859068,1,7510303,11,3,Archives
2018-1390015,2018-05-09,2.34542,48.8607,1,7510102,2,1,Halles
2018-1390016,2018-05-04,2.365391,48.85676,1,7510303,11,3,Archives
2018-1390017,2018-04-27,2.308322,48.870913,1,7510802,30,8,Faubourg-du-Roule
2018-1390019,2018-04-26,2.353892,48.863621,1,7510304,12,3,Sainte-Avoie
2018-1390019,2018-04-26,2.353892,48.863621,2,7510304,12,3,Sainte-Avoie
2018-1390019,2018-04-26,2.353892,48.863621,3,7510304,12,3,Sainte-Avoie
2018-1390020,2018-05-18,2.351724,48.862491,1,7510304,12,3,Sainte-Avoie
2018-1390021,2018-05-09,2.357169,48.862347,1,7510304,12,3,Sainte-Avoie
2018-1390022,2018-05-09,2.304497,48.865627,1,7510801,29,8,Champs-Elysées
2018-1390023,2018-05-18,2.340352,48.862223,1,7510102,2,1,Halles
2018-1390027,2018-05-07,2.358592,48.866713,1,7510301,9,3,Arts-et-Métiers
2018-1390028,2018-04-27,2.305318,48.868833,1,7510801,29,8,Champs-Elysées
2018-1390029,2018-05-07,2.334881,48.865322,1,7510103,3,1,Palais-Royal
2018-1390030,2018-05-04,2.308778,48.871085,1,7510802,30,8,Faubourg-du-Roule
2018-1390031,2018-04-30,2.3636,48.859972,1,7510303,11,3,Archives
2018-1390032,2018-05-02,2.36013,48.865591,1,7510301,9,3,Arts-et-Métiers
2018-1390034,2018-05-24,2.36334,48.862666,1,7510302,10,3,Enfants-Rouges
2018-1390039,2018-05-22,2.361766,48.857449,1,7510303,11,3,Archives
2018-1390040,2018-05-04,2.359539,48.860819,1,7510303,11,3,Archives
2018-1390041,2018-05-04,2.360699,48.866883,1,7510301,9,3,Arts-et-Métiers
2018-1390044,2018-05-18,2.307332,48.871617,1,7510802,30,8,Faubourg-du-Roule
2018-1390046,2018-05-23,2.302697,48.875855,1,7510802,30,8,Faubourg-du-Roule
2018-1390047,2018-05-02,2.364038,48.862903,1,7510302,10,3,Enfants-Rouges
2018-1390048,2018-05-17,2.35655,48.863749,1,7510304,12,3,Sainte-Avoie
2018-1390053,2018-05-16,2.313963,48.880264,1,7510804,32,8,Europe
2018-1390054,2018-05-15,2.323776,48.873236,1,7510803,31,8,Madeleine
2018-1390055,2018-05-04,2.363702,48.861994,1,7510302,10,3,Enfants-Rouges
2018-1390056,2018-05-07,2.354572,48.864812,1,7510301,9,3,Arts-et-Métiers
2018-1390062,2018-05-15,2.324247,48.868388,1,7510803,31,8,Madeleine
2018-1390063,2018-05-03,2.30376,48.866572,1,7510801,29,8,Champs-Elysées
2018-1390065,2018-05-14,2.309594,48.877367,1,7510804,32,8,Europe
2018-1390066,2018-05-22,2.362974,48.859331,1,7510303,11,3,Archives
2018-1390067,2018-05-23,2.340442,48.862102,1,7510102,2,1,Halles
2018-1390068,2018-05-30,2.317632,48.880647,1,7510804,32,8,Europe
2018-1390071,2018-05-22,2.315765,48.879311,1,7510804,32,8,Europe
2018-1390076,2018-05-14,2.303941,48.86795,1,7510801,29,8,Champs-Elysées
2018-1390076,2018-05-14,2.303941,48.86795,2,7510801,29,8,Champs-Elysées
2018-1390078,2018-05-18,2.359072,48.867567,1,7510301,9,3,Arts-et-Métiers
