,id_mutation,num_ordre,Distance_Complete,DPE_Complete,Date_dpe_Complete,DPE1,DPE2,DPE3,DPE4,DPE5,DPE6,DPE7,DPE1old,DPE2old,DPE3old,DPE4old,DPE5old,DPE6old,DPE7old
29868,2018-1426988,1,15.176580794016107,6,20180608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29869,2018-1426989,1,38.330865150169004,4,20180927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29870,2018-1426993,1,15.549892096494311,4,20180628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29871,2018-1426996,1,32.14901174699803,4,20180526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29872,2018-1426997,1,20.325718932408446,7,20180829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29873,2018-1427000,1,24.20090856811223,4,20180604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29874,2018-1427001,1,29.467675138393652,6,20181109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29875,2018-1427002,1,13.06023122543612,5,20181004,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29876,2018-1427003,1,21.64823127625782,6,20180719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29877,2018-1427004,1,11.671440800468375,7,20180426,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29878,2018-1427005,1,18.08872519791916,5,20180325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29879,2018-1427006,1,22.196016962335456,4,20180924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29880,2018-1427006,2,22.196016962335456,4,20180924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29881,2018-1427007,1,32.69212826772128,3,20180308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29882,2018-1427007,2,32.69212826772128,3,20180308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29883,2018-1427008,1,13.17078663301969,6,20180321,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29884,2018-1427009,1,20.598038590376913,5,20180130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29885,2018-1427010,1,18.887844246585782,6,20180727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29886,2018-1427011,1,23.66999013893411,4,20181106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29887,2018-1427012,1,13.668907737694818,5,20180910,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29888,2018-1427014,1,53.475607472118845,5,20180227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29889,2018-1427015,1,35.858298996253765,3,20180717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29890,2018-1427015,2,35.858298996253765,3,20180717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29891,2018-1427016,1,7.984230981634911,5,20181024,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29892,2018-1427017,1,9.983729604604198,6,20181121,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29893,2018-1427018,1,11.939952019192052,6,20180919,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29894,2018-1427019,1,12.048998564024211,1,20180108,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29895,2018-1427020,1,19.44950564728088,5,20180917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29896,2018-1427022,1,10.286760453401135,4,20181126,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29897,2018-1427023,1,22.07979673789737,6,20180612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29898,2018-1427025,1,18.905908003433524,2,20181211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29899,2018-1427026,1,17.230763887419524,6,20180227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29900,2018-1427027,1,56.521737583872245,5,20180118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29901,2018-1427028,1,43.405526021878565,4,20180216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29902,2018-1427029,1,27.057233881631568,6,20180809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29903,2018-1427030,1,23.398366192984813,5,20180619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29904,2018-1427031,1,12.505390480525026,5,20180927,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29905,2018-1427031,2,12.505390480525026,5,20180927,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29906,2018-1427033,1,49.855500386993576,1,20181009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29907,2018-1427034,1,18.435103918808903,5,20181010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29908,2018-1427035,1,26.018638297561772,3,20180810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29909,2018-1427036,1,31.375279875322256,4,20180925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29910,2018-1427038,1,13.32114367050329,4,20180716,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29911,2018-1427039,1,20.14638054691803,3,20180824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29912,2018-1427040,1,15.057705687798673,6,20180705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29913,2018-1427041,1,19.17206512935504,5,20180616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29914,2018-1427042,1,10.416270404032293,3,20181017,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29915,2018-1427043,1,9.945244121092164,6,20180904,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29916,2018-1427044,1,74.24863942693821,3,20180315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29917,2018-1427045,1,38.505226310365885,4,20180316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29918,2018-1427046,1,5.746218105368138,6,20180215,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29919,2018-1427047,1,28.740061007446247,6,20180821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29920,2018-1427048,1,18.84908713228067,7,20181026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29921,2018-1427049,1,40.791160630515975,5,20180130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29922,2018-1427050,1,28.008370376465134,5,20180911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29923,2018-1427051,1,33.17960997588786,6,20180524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29924,2018-1427053,1,16.289246228410192,6,20180808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29925,2018-1427054,1,30.575788464113547,3,20170914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29926,2018-1427057,1,14.504802897503469,5,20180118,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29927,2018-1427058,1,18.618547421837853,5,20180802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29928,2018-1427059,1,12.407249689622027,4,20180604,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29929,2018-1427060,1,17.42223008850331,7,20180705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29930,2018-1427060,2,17.42223008850331,7,20180705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29931,2018-1427061,1,27.373905036721,5,20180928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29932,2018-1427062,1,15.176580794016107,6,20180608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29933,2018-1427063,1,25.408164888786576,5,20181015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29934,2018-1427067,1,25.695885953339907,5,20180921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29935,2018-1427069,1,9.773962124307149,5,20160120,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29936,2018-1427070,1,13.114241000758765,4,20180225,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29937,2018-1427071,1,15.070764012314807,5,20180208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29938,2018-1427072,1,27.000364284275555,6,20180220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29939,2018-1427073,1,4.385380677657901,5,20171019,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29940,2018-1427075,1,28.4367921450095,5,20180713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29941,2018-1427077,1,20.448781999477667,4,20180207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29942,2018-1427078,1,7.382789316859728,4,20181019,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29943,2018-1427079,1,27.344474374630657,4,20181029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29944,2018-1427080,1,44.76169776247728,2,20181107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29945,2018-1427083,1,27.25872017846602,6,20180220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29946,2018-1427084,1,24.574853744247296,6,20180924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29947,2018-1427085,1,30.42189718617436,4,20181016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29948,2018-1427086,1,29.65607478554185,4,20180111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29949,2018-1427087,1,9.945244121092164,6,20180904,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29950,2018-1427089,1,5.983003716447716,4,20150317,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29951,2018-1427093,1,45.47212795485213,5,20180829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29952,2018-1427094,1,62.29044592927805,5,20181027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29953,2018-1427095,1,18.471525624608855,6,20180911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29954,2018-1427097,1,11.712930414227685,4,20180912,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29955,2018-1427098,1,34.77566754064311,4,20180503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29956,2018-1427099,1,20.42265132239875,3,20180525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29957,2018-1427100,1,22.95448974138936,5,20180129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29958,2018-1427101,1,16.179945937032976,4,20180620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29959,2018-1427102,1,26.61695328228675,6,20180620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29960,2018-1427103,1,31.593501420323896,1,20181009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29961,2018-1427105,1,28.485821088581087,4,20180216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29962,2018-1427106,1,39.77397393859983,5,20180220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29963,2018-1427107,1,44.7407181053259,4,20180703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29964,2018-1427108,1,30.50170205049503,5,20180716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29965,2018-1427109,1,20.263860740485764,7,20180706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29966,2018-1427110,1,26.578188963945912,4,20181002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29967,2018-1427111,1,42.156349855097645,4,20180506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29968,2018-1427112,1,10.679349275548702,6,20170829,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29969,2018-1427113,1,15.291570130842628,5,20180116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29970,2018-1427114,1,35.11145306421588,4,20180903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29971,2018-1427115,1,29.83283872398433,6,20180912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29972,2018-1427116,1,30.422911734493038,5,20181117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29973,2018-1427118,1,41.3780654618533,4,20181210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29974,2018-1427119,1,23.38787932961847,5,20180613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29975,2018-1427122,1,20.598038590376913,5,20180130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29976,2018-1427123,1,28.89037549984181,4,20180829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29977,2018-1427124,1,22.79897694058363,6,20181113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29978,2018-1427125,1,6.397469922870739,6,20181005,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29979,2018-1427126,1,20.092236378221344,5,20180911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29980,2018-1427127,1,23.88398269596527,6,20181212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29981,2018-1427128,1,8.470465014110152,5,20180411,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29982,2018-1427129,1,23.61224598206932,6,20180503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29983,2018-1427130,1,31.011019934466063,3,20181002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29984,2018-1427131,1,36.64476942951884,4,20180703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29985,2018-1427132,1,16.722896939080844,7,20180329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29986,2018-1427134,1,26.332508555134513,4,20181101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29987,2018-1427135,1,16.39485710794771,5,20181108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29988,2018-1427136,1,13.57183616077705,4,20180227,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29989,2018-1427138,1,30.11817632763171,6,20180323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29990,2018-1427139,1,6.0232227463025305,6,20180526,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29991,2018-1427141,1,33.864244415571726,6,20180220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29992,2018-1427142,1,24.826833454097805,4,20181219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29993,2018-1427143,1,40.058826125230574,5,20180709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29994,2018-1427143,2,40.058826125230574,5,20180709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29995,2018-1427144,1,38.90492583808516,6,20180321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29996,2018-1427149,1,22.178547016820374,3,20180810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29997,2018-1427150,1,23.038061460136337,6,20180208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29998,2018-1427151,1,27.02732731432839,5,20180809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,2018-1427152,1,24.500350676367745,5,20181010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,2018-1427152,2,24.500350676367745,5,20181010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30001,2018-1427154,1,42.00519101796804,6,20180220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,2018-1427155,1,23.038061460136337,6,20180208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30003,2018-1427156,1,33.04470706468067,4,20181130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30004,2018-1427158,1,56.74598731162075,4,20180322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30005,2018-1427159,1,17.230763887419524,6,20180227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30006,2018-1427160,1,24.209902521401208,1,20180322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30007,2018-1427161,1,16.94418591325865,5,20180615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30008,2018-1427161,2,14.16414126737614,5,20180615,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30009,2018-1427162,1,44.17803422168928,7,20180711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30010,2018-1427163,1,31.558794431844667,6,20181011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30011,2018-1427164,1,25.897561380685108,4,20180604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30012,2018-1427165,1,12.242843384401494,4,20180620,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30013,2018-1427166,1,18.168662701946804,5,20180921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30014,2018-1427167,1,21.150149061787896,3,20180504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30015,2018-1427168,1,25.735057188749305,5,20181009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30016,2018-1427169,1,17.20733746754959,7,20180702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30017,2018-1427171,1,26.04045178110115,7,20180604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30018,2018-1427172,1,14.501647179740118,7,20180823,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30019,2018-1427173,1,7.773058984000698,5,20180622,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30020,2018-1427174,1,28.007748971236772,5,20180124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30021,2018-1427175,1,35.87279638010145,4,20180620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30022,2018-1427176,1,32.0253197957253,3,20180917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30023,2018-1427177,1,59.43081707463816,5,20181108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30024,2018-1427179,1,20.89753310503989,5,20180314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30025,2018-1427180,1,11.576931660861932,6,20181005,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30026,2018-1427181,1,26.61695328228675,6,20180620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30027,2018-1427182,1,20.420426111428288,7,20180314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30028,2018-1427183,1,20.42900719201009,6,20141031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30029,2018-1427184,1,15.44072241742668,7,20180427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30030,2018-1427186,1,47.63251634326206,6,20180420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30031,2018-1427187,1,13.696845769397846,3,20181121,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30032,2018-1427188,1,26.28381643963148,4,20180124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30033,2018-1427189,1,29.008923585313028,7,20180706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30034,2018-1427190,1,6.794712703606549,5,20180911,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30035,2018-1427192,1,27.883009141206017,5,20181122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30036,2018-1427193,1,47.84635845743201,6,20180609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30037,2018-1427194,1,29.467675138393652,6,20181109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30038,2018-1427196,1,16.620501551719748,7,20180604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30039,2018-1427197,1,13.21150785435897,6,20181202,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30040,2018-1427198,1,42.07949559333832,5,20181024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30041,2018-1427199,1,7.044770715354759,5,20181212,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30042,2018-1427200,1,7.1999829957789725,5,20181220,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30043,2018-1427201,1,9.068919534579877,5,20180916,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30044,2018-1427202,1,19.531724654408293,7,20181106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30045,2018-1427203,1,12.505390480525026,5,20180927,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30046,2018-1427204,1,30.9288001125043,7,20180705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30047,2018-1427205,1,16.53535271023131,4,20141122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30048,2018-1427206,1,9.615376049668257,7,20180416,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30049,2018-1427207,1,11.392322887392572,4,20180626,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30050,2018-1427208,1,9.725985384178328,1,20181129,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30051,2018-1427210,1,54.85817961103372,5,20180913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30052,2018-1427211,1,29.467675138393652,6,20181109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30053,2018-1427213,1,15.080101104567655,5,20181206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30054,2018-1427214,1,32.85467842796642,4,20180305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30055,2018-1427215,1,77.26458354643194,4,20181008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30056,2018-1427216,1,28.66404887353106,7,20180326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30057,2018-1427217,1,34.387589955399704,6,20180226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30058,2018-1427218,1,43.32201579875679,5,20181220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30059,2018-1427221,1,27.248739055534948,5,20180503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30060,2018-1427222,1,6.839953197839052,5,20180515,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30061,2018-1427223,1,7.689793270512199,4,20180629,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30062,2018-1427224,1,39.90957757002822,3,20180214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30063,2018-1427226,1,19.287622955650786,4,20180524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30064,2018-1427227,1,8.438812312086895,5,20180820,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30065,2018-1427228,1,12.596214941449926,7,20180710,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30066,2018-1427230,1,46.80657574893578,5,20181108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30067,2018-1427232,1,30.24628717078891,4,20180925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30068,2018-1427233,1,17.146581762039848,6,20180215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30069,2018-1427234,1,8.07176872087295,3,20180523,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30070,2018-1427237,1,16.4676771182426,6,20180219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30071,2018-1427238,1,13.750858003564959,5,20180426,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30072,2018-1427239,1,69.11933103316646,4,20180927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30073,2018-1427242,1,49.88626762206509,5,20180528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30074,2018-1427243,1,32.51074321501933,3,20180820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30075,2018-1427244,1,15.917158367171625,7,20181129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30076,2018-1427245,1,18.54624399151391,3,20180917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30077,2018-1427246,1,15.049581425887906,5,20180822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30078,2018-1427247,1,43.28697392193124,6,20181012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30079,2018-1427249,1,49.83199955425219,5,20180912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30080,2018-1427250,1,8.333880863565126,3,20181017,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30081,2018-1427253,1,9.945244121092164,6,20180904,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30082,2018-1427255,1,9.945244121092164,6,20180904,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30083,2018-1427256,1,27.0798307447643,5,20180908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30084,2018-1427257,1,15.492007324952702,6,20180917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30085,2018-1427258,1,46.71212409789734,6,20140717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30086,2018-1427259,1,25.990016703650127,5,20180913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30087,2018-1427260,1,23.98274258505498,6,20181206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30088,2018-1427261,1,5.304367349831522,6,20180518,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30089,2018-1427262,1,16.438338450646608,6,20180220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30090,2018-1427263,1,24.819045943851695,5,20181004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30091,2018-1427264,1,9.303740647550194,3,20180905,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30092,2018-1427264,2,9.303740647550194,3,20180905,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30093,2018-1427265,1,10.268774103425836,5,20180605,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30094,2018-1427266,1,15.304868028826938,3,20180601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30095,2018-1427269,1,21.99668207468241,5,20180305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30096,2018-1427270,1,16.470851470136747,7,20180518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30097,2018-1427273,1,4.190377970665805,4,20181130,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30098,2018-1427274,1,23.143089743331263,6,20180905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30099,2018-1427275,1,29.217932862859122,5,20181027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30100,2018-1427276,1,25.30741521451756,3,20180523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,2018-1427277,1,20.029278798916508,6,20180917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30102,2018-1427279,1,36.41798614442264,1,20180404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30103,2018-1427280,1,21.0184747976447,6,20150120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30104,2018-1427281,1,5.304367349831522,6,20180518,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30105,2018-1427282,1,30.575788464113547,3,20170914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30106,2018-1427284,1,18.160241746924108,4,20180108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30107,2018-1427285,1,11.344402887562701,6,20180215,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30108,2018-1427286,1,12.563112733916334,5,20180515,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30109,2018-1427287,1,41.79010579340866,3,20180205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30110,2018-1427288,1,13.018515776654292,6,20180703,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30111,2018-1427289,1,10.164826681299342,4,20181001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30112,2018-1427292,1,16.93646834664022,6,20180821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30113,2018-1427292,2,16.93646834664022,6,20180821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30114,2018-1427296,1,17.523484517432923,4,20180918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30115,2018-1427298,1,7.854118786580118,4,20180807,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30116,2018-1427299,1,35.64800961500881,1,20180419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30117,2018-1427300,1,28.6941532841712,4,20180310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30118,2018-1427304,1,32.50076708678198,3,20180717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30119,2018-1427307,1,7.183093133799408,1,20180608,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30120,2018-1427308,1,47.84635845743201,6,20180609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30121,2018-1427309,1,16.171762098535666,7,20180613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30122,2018-1427311,1,23.188708397708183,5,20181212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30123,2018-1427312,1,25.990016703650127,5,20180913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30124,2018-1427313,1,21.592490626039577,5,20181215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
